t,vid,type,hop
54.9,car_p2,COLLISION,1
54.9,car_p2,COLLISION,1
54.9,yield_04,COLLISION,1
55.0,car_p2,COLLISION,1
55.0,car_p2,COLLISION,1
55.0,car_p2,COLLISION,1
55.0,car_p2,COLLISION,1
55.0,yield_04,COLLISION,1
55.1,car_p2,COLLISION,1
55.1,car_p2,COLLISION,1
55.1,car_p2,COLLISION,1
55.1,car_p2,COLLISION,1
55.1,yield_04,COLLISION,1
55.2,car_p2,COLLISION,1
55.2,car_p2,COLLISION,1
55.2,car_p2,COLLISION,1
55.2,car_p2,COLLISION,1
55.2,yield_04,COLLISION,1
55.3,car_p2,COLLISION,1
55.3,car_p2,COLLISION,1
55.3,car_p2,COLLISION,1
55.3,car_p2,COLLISION,1
55.3,yield_04,COLLISION,1
55.4,car_p2,COLLISION,1
55.4,car_p2,COLLISION,1
55.4,car_p2,COLLISION,1
55.4,car_p2,COLLISION,1
55.4,yield_04,COLLISION,1
55.5,car_p2,COLLISION,1
55.5,car_p2,COLLISION,1
55.5,car_p2,COLLISION,1
55.5,car_p2,COLLISION,1
55.5,yield_04,COLLISION,1
55.6,car_p2,COLLISION,1
55.6,car_p2,COLLISION,1
55.6,car_p2,COLLISION,1
55.6,car_p2,COLLISION,1
55.6,car_p2,COLLISION,1
55.7,car_p2,COLLISION,1
55.7,car_p2,COLLISION,1
55.7,car_p2,COLLISION,1
55.7,car_p2,COLLISION,1
55.7,car_p2,COLLISION,1
55.8,car_p2,COLLISION,1
55.8,car_p2,COLLISION,1
55.8,car_p2,COLLISION,1
55.8,car_p2,COLLISION,1
55.8,car_p2,COLLISION,1
55.9,car_p2,COLLISION,1
55.9,car_p2,COLLISION,1
55.9,car_p2,COLLISION,1
55.9,car_p2,COLLISION,1
55.9,car_p2,COLLISION,1
56.0,car_p2,COLLISION,1
56.0,car_p2,COLLISION,1
56.0,yield_01,COLLISION,1
56.0,yield_01,COLLISION,1
56.0,yield_01,COLLISION,1
56.1,car_p2,COLLISION,1
56.1,car_p2,COLLISION,1
56.1,yield_01,COLLISION,1
56.1,yield_01,COLLISION,1
56.1,yield_01,COLLISION,1
56.2,car_p2,COLLISION,1
56.2,car_p2,COLLISION,1
56.2,yield_01,COLLISION,1
56.2,yield_01,COLLISION,1
56.2,firetruck_01,EMERGENCY_VEHICLE,1
56.3,car_p2,COLLISION,1
56.3,yield_01,COLLISION,1
56.3,yield_01,COLLISION,1
56.3,yield_01,COLLISION,1
56.3,firetruck_01,EMERGENCY_VEHICLE,1
56.4,car_p2,COLLISION,1
56.4,yield_01,COLLISION,1
56.4,yield_01,COLLISION,1
56.4,yield_01,COLLISION,1
56.4,firetruck_01,EMERGENCY_VEHICLE,1
56.5,car_p2,COLLISION,1
56.5,yield_01,COLLISION,1
56.5,yield_01,COLLISION,1
56.5,yield_01,COLLISION,1
56.5,firetruck_01,EMERGENCY_VEHICLE,1
56.6,car_p2,COLLISION,1
56.6,car_p2,COLLISION,1
56.6,yield_01,COLLISION,1
56.6,yield_01,COLLISION,1
56.6,firetruck_01,EMERGENCY_VEHICLE,1
56.7,car_p2,COLLISION,1
56.7,yield_01,COLLISION,1
56.7,yield_01,COLLISION,1
56.7,yield_01,COLLISION,1
56.7,firetruck_01,EMERGENCY_VEHICLE,1
56.8,car_p2,COLLISION,1
56.8,yield_01,COLLISION,1
56.8,yield_01,COLLISION,1
56.8,yield_01,COLLISION,1
56.8,firetruck_01,EMERGENCY_VEHICLE,1
56.9,car_p2,COLLISION,1
56.9,yield_01,COLLISION,1
56.9,yield_01,COLLISION,1
56.9,yield_01,COLLISION,1
56.9,firetruck_01,EMERGENCY_VEHICLE,1
57.0,yield_01,COLLISION,1
57.0,yield_01,COLLISION,1
57.0,yield_05,COLLISION,1
57.0,yield_05,COLLISION,1
57.0,firetruck_01,EMERGENCY_VEHICLE,1
57.1,yield_01,COLLISION,1
57.1,yield_01,COLLISION,1
57.1,yield_05,COLLISION,1
57.1,yield_05,COLLISION,1
57.1,firetruck_01,EMERGENCY_VEHICLE,1
57.2,yield_01,COLLISION,1
57.2,yield_01,COLLISION,1
57.2,yield_05,COLLISION,1
57.2,yield_05,COLLISION,1
57.2,firetruck_01,EMERGENCY_VEHICLE,1
57.3,yield_01,COLLISION,1
57.3,yield_01,COLLISION,1
57.3,yield_05,COLLISION,1
57.3,yield_05,COLLISION,1
57.3,firetruck_01,EMERGENCY_VEHICLE,1
57.4,yield_01,COLLISION,1
57.4,yield_01,COLLISION,1
57.4,yield_05,COLLISION,1
57.4,yield_05,COLLISION,1
57.4,firetruck_01,EMERGENCY_VEHICLE,1
57.5,yield_01,COLLISION,1
57.5,yield_01,COLLISION,1
57.5,yield_05,COLLISION,1
57.5,yield_05,COLLISION,1
57.5,firetruck_01,EMERGENCY_VEHICLE,1
57.6,yield_01,COLLISION,1
57.6,yield_01,COLLISION,1
57.6,yield_05,COLLISION,1
57.6,yield_05,COLLISION,1
57.6,firetruck_01,EMERGENCY_VEHICLE,1
57.7,yield_01,COLLISION,1
57.7,yield_01,COLLISION,1
57.7,yield_05,COLLISION,1
57.7,yield_05,COLLISION,1
57.7,firetruck_01,EMERGENCY_VEHICLE,1
57.8,yield_01,COLLISION,1
57.8,yield_01,COLLISION,1
57.8,yield_05,COLLISION,1
57.8,yield_05,COLLISION,1
57.8,firetruck_01,EMERGENCY_VEHICLE,1
57.9,yield_01,COLLISION,1
57.9,yield_01,COLLISION,1
57.9,yield_05,COLLISION,1
57.9,yield_05,COLLISION,1
57.9,firetruck_01,EMERGENCY_VEHICLE,1
58.0,yield_01,COLLISION,1
58.0,yield_01,COLLISION,1
58.0,yield_05,COLLISION,1
58.0,yield_05,COLLISION,1
58.0,firetruck_01,EMERGENCY_VEHICLE,1
58.1,yield_01,COLLISION,1
58.1,yield_01,COLLISION,1
58.1,yield_05,COLLISION,1
58.1,yield_05,COLLISION,1
58.1,firetruck_01,EMERGENCY_VEHICLE,1
58.2,yield_01,COLLISION,1
58.2,yield_01,COLLISION,1
58.2,yield_05,COLLISION,1
58.2,yield_05,COLLISION,1
58.2,firetruck_01,EMERGENCY_VEHICLE,1
58.3,yield_01,COLLISION,1
58.3,yield_01,COLLISION,1
58.3,yield_05,COLLISION,1
58.3,yield_05,COLLISION,1
58.3,firetruck_01,EMERGENCY_VEHICLE,1
58.4,yield_01,COLLISION,1
58.4,yield_01,COLLISION,1
58.4,yield_05,COLLISION,1
58.4,yield_05,COLLISION,1
58.4,firetruck_01,EMERGENCY_VEHICLE,1
58.5,yield_01,COLLISION,1
58.5,yield_01,COLLISION,1
58.5,yield_05,COLLISION,1
58.5,yield_05,COLLISION,1
58.5,firetruck_01,EMERGENCY_VEHICLE,1
58.6,car_p2,COLLISION,1
58.6,yield_01,COLLISION,1
58.6,yield_01,COLLISION,1
58.6,yield_05,COLLISION,1
58.6,firetruck_01,EMERGENCY_VEHICLE,1
58.7,car_p2,COLLISION,1
58.7,yield_01,COLLISION,1
58.7,yield_01,COLLISION,1
58.7,yield_05,COLLISION,1
58.7,firetruck_01,EMERGENCY_VEHICLE,1
58.8,car_p2,COLLISION,1
58.8,yield_01,COLLISION,1
58.8,yield_01,COLLISION,1
58.8,yield_05,COLLISION,1
58.8,firetruck_01,EMERGENCY_VEHICLE,1
58.9,car_p2,COLLISION,1
58.9,yield_01,COLLISION,1
58.9,yield_01,COLLISION,1
58.9,yield_05,COLLISION,1
58.9,firetruck_01,EMERGENCY_VEHICLE,1
59.0,car_p2,COLLISION,1
59.0,yield_01,COLLISION,1
59.0,yield_01,COLLISION,1
59.0,yield_05,COLLISION,1
59.0,firetruck_01,EMERGENCY_VEHICLE,1
59.1,car_p2,COLLISION,1
59.1,yield_01,COLLISION,1
59.1,yield_01,COLLISION,1
59.1,yield_05,COLLISION,1
59.1,firetruck_01,EMERGENCY_VEHICLE,1
59.2,car_p2,COLLISION,1
59.2,yield_01,COLLISION,1
59.2,yield_01,COLLISION,1
59.2,yield_05,COLLISION,1
59.2,firetruck_01,EMERGENCY_VEHICLE,1
59.3,car_p2,COLLISION,1
59.3,yield_01,COLLISION,1
59.3,yield_01,COLLISION,1
59.3,yield_05,COLLISION,1
59.3,firetruck_01,EMERGENCY_VEHICLE,1
59.4,car_p2,COLLISION,1
59.4,yield_01,COLLISION,1
59.4,yield_01,COLLISION,1
59.4,yield_05,COLLISION,1
59.4,firetruck_01,EMERGENCY_VEHICLE,1
59.5,car_p2,COLLISION,1
59.5,yield_01,COLLISION,1
59.5,yield_01,COLLISION,1
59.5,yield_05,COLLISION,1
59.5,firetruck_01,EMERGENCY_VEHICLE,1
59.6,car_p2,COLLISION,1
59.6,yield_01,COLLISION,1
59.6,yield_01,COLLISION,1
59.6,yield_05,COLLISION,1
59.6,firetruck_01,EMERGENCY_VEHICLE,1
59.7,car_p2,COLLISION,1
59.7,yield_01,COLLISION,1
59.7,yield_01,COLLISION,1
59.7,yield_05,COLLISION,1
59.7,firetruck_01,EMERGENCY_VEHICLE,1
59.8,car_p2,COLLISION,1
59.8,yield_01,COLLISION,1
59.8,yield_01,COLLISION,1
59.8,yield_05,COLLISION,1
59.8,firetruck_01,EMERGENCY_VEHICLE,1
59.9,car_p2,COLLISION,1
59.9,yield_01,COLLISION,1
59.9,yield_01,COLLISION,1
59.9,yield_05,COLLISION,1
59.9,firetruck_01,EMERGENCY_VEHICLE,1
60.0,car_p2,COLLISION,1
60.0,car_p2,COLLISION,1
60.0,yield_01,COLLISION,1
60.0,yield_05,COLLISION,1
60.0,firetruck_01,EMERGENCY_VEHICLE,1
60.1,car_p2,COLLISION,1
60.1,yield_01,COLLISION,1
60.1,yield_01,COLLISION,1
60.1,yield_05,COLLISION,1
60.1,firetruck_01,EMERGENCY_VEHICLE,1
60.2,car_p2,COLLISION,1
60.2,car_p2,COLLISION,1
60.2,yield_01,COLLISION,1
60.2,yield_05,COLLISION,1
60.2,firetruck_01,EMERGENCY_VEHICLE,1
60.3,car_p2,COLLISION,1
60.3,yield_01,COLLISION,1
60.3,yield_01,COLLISION,1
60.3,yield_05,COLLISION,1
60.3,firetruck_01,EMERGENCY_VEHICLE,1
60.4,car_p2,COLLISION,1
60.4,yield_01,COLLISION,1
60.4,yield_01,COLLISION,1
60.4,yield_05,COLLISION,1
60.4,firetruck_01,EMERGENCY_VEHICLE,1
60.5,car_p2,COLLISION,1
60.5,yield_01,COLLISION,1
60.5,yield_01,COLLISION,1
60.5,yield_05,COLLISION,1
60.5,firetruck_01,EMERGENCY_VEHICLE,1
60.6,car_p2,COLLISION,1
60.6,yield_01,COLLISION,1
60.6,yield_01,COLLISION,1
60.6,yield_05,COLLISION,1
60.6,firetruck_01,EMERGENCY_VEHICLE,1
60.7,car_p2,COLLISION,1
60.7,yield_01,COLLISION,1
60.7,yield_01,COLLISION,1
60.7,yield_05,COLLISION,1
60.7,firetruck_01,EMERGENCY_VEHICLE,1
60.8,yield_01,COLLISION,1
60.8,yield_01,COLLISION,1
60.8,yield_01,COLLISION,1
60.8,yield_05,COLLISION,1
60.8,firetruck_01,EMERGENCY_VEHICLE,1
60.9,yield_01,COLLISION,1
60.9,yield_01,COLLISION,1
60.9,yield_01,COLLISION,1
60.9,yield_05,COLLISION,1
60.9,firetruck_01,EMERGENCY_VEHICLE,1
61.0,yield_01,COLLISION,1
61.0,yield_01,COLLISION,1
61.0,yield_04,COLLISION,1
61.0,yield_05,COLLISION,1
61.0,firetruck_01,EMERGENCY_VEHICLE,1
61.1,yield_01,COLLISION,1
61.1,yield_01,COLLISION,1
61.1,yield_04,COLLISION,1
61.1,yield_05,COLLISION,1
61.1,firetruck_01,EMERGENCY_VEHICLE,1
61.2,yield_01,COLLISION,1
61.2,yield_01,COLLISION,1
61.2,yield_04,COLLISION,1
61.2,yield_05,COLLISION,1
61.2,firetruck_01,EMERGENCY_VEHICLE,1
61.3,yield_01,COLLISION,1
61.3,yield_01,COLLISION,1
61.3,yield_04,COLLISION,1
61.3,yield_05,COLLISION,1
61.3,firetruck_01,EMERGENCY_VEHICLE,1
61.4,yield_01,COLLISION,1
61.4,yield_01,COLLISION,1
61.4,yield_04,COLLISION,1
61.4,yield_05,COLLISION,1
61.4,firetruck_01,EMERGENCY_VEHICLE,1
61.5,yield_01,COLLISION,1
61.5,yield_01,COLLISION,1
61.5,yield_04,COLLISION,1
61.5,yield_05,COLLISION,1
61.5,firetruck_01,EMERGENCY_VEHICLE,1
61.6,yield_01,COLLISION,1
61.6,yield_01,COLLISION,1
61.6,yield_04,COLLISION,1
61.6,yield_05,COLLISION,1
61.6,firetruck_01,EMERGENCY_VEHICLE,1
61.7,yield_01,COLLISION,1
61.7,yield_01,COLLISION,1
61.7,yield_04,COLLISION,1
61.7,yield_05,COLLISION,1
61.7,firetruck_01,EMERGENCY_VEHICLE,1
61.8,yield_01,COLLISION,1
61.8,yield_01,COLLISION,1
61.8,yield_04,COLLISION,1
61.8,yield_05,COLLISION,1
61.8,firetruck_01,EMERGENCY_VEHICLE,1
61.9,yield_01,COLLISION,1
61.9,yield_04,COLLISION,1
61.9,yield_05,COLLISION,1
61.9,firetruck_01,EMERGENCY_VEHICLE,1
61.9,firetruck_01,EMERGENCY_VEHICLE,1
62.0,yield_01,COLLISION,1
62.0,yield_04,COLLISION,1
62.0,yield_05,COLLISION,1
62.0,firetruck_01,EMERGENCY_VEHICLE,1
62.0,firetruck_01,EMERGENCY_VEHICLE,1
62.1,yield_01,COLLISION,1
62.1,yield_04,COLLISION,1
62.1,yield_05,COLLISION,1
62.1,firetruck_01,EMERGENCY_VEHICLE,1
62.1,firetruck_01,EMERGENCY_VEHICLE,1
62.2,yield_01,COLLISION,1
62.2,yield_04,COLLISION,1
62.2,yield_05,COLLISION,1
62.2,firetruck_01,EMERGENCY_VEHICLE,1
62.2,firetruck_01,EMERGENCY_VEHICLE,1
62.3,yield_01,COLLISION,1
62.3,yield_01,COLLISION,1
62.3,yield_04,COLLISION,1
62.3,yield_05,COLLISION,1
62.3,firetruck_01,EMERGENCY_VEHICLE,1
62.4,yield_04,COLLISION,1
62.4,yield_05,COLLISION,1
62.4,yield_05,COLLISION,1
62.4,firetruck_01,EMERGENCY_VEHICLE,1
62.4,firetruck_01,EMERGENCY_VEHICLE,1
62.5,yield_04,COLLISION,1
62.5,yield_05,COLLISION,1
62.5,yield_05,COLLISION,1
62.5,firetruck_01,EMERGENCY_VEHICLE,1
62.5,firetruck_01,EMERGENCY_VEHICLE,1
62.6,yield_04,COLLISION,1
62.6,yield_05,COLLISION,1
62.6,yield_05,COLLISION,1
62.6,firetruck_01,EMERGENCY_VEHICLE,1
62.6,firetruck_01,EMERGENCY_VEHICLE,1
62.7,yield_04,COLLISION,1
62.7,yield_05,COLLISION,1
62.7,yield_05,COLLISION,1
62.7,firetruck_01,EMERGENCY_VEHICLE,1
62.7,firetruck_01,EMERGENCY_VEHICLE,1
62.8,yield_04,COLLISION,1
62.8,yield_05,COLLISION,1
62.8,yield_05,COLLISION,1
62.8,firetruck_01,EMERGENCY_VEHICLE,1
62.8,firetruck_01,EMERGENCY_VEHICLE,1
62.9,yield_04,COLLISION,1
62.9,yield_05,COLLISION,1
62.9,yield_05,COLLISION,1
62.9,firetruck_01,EMERGENCY_VEHICLE,1
62.9,firetruck_01,EMERGENCY_VEHICLE,1
63.0,yield_01,COLLISION,1
63.0,yield_04,COLLISION,1
63.0,yield_05,COLLISION,1
63.0,firetruck_01,EMERGENCY_VEHICLE,1
63.0,firetruck_01,EMERGENCY_VEHICLE,1
63.1,yield_04,COLLISION,1
63.1,yield_05,COLLISION,1
63.1,yield_05,COLLISION,1
63.1,firetruck_01,EMERGENCY_VEHICLE,1
63.1,firetruck_01,EMERGENCY_VEHICLE,1
63.2,yield_05,COLLISION,1
63.2,yield_05,COLLISION,1
63.2,yield_05,COLLISION,1
63.2,firetruck_01,EMERGENCY_VEHICLE,1
63.2,firetruck_01,EMERGENCY_VEHICLE,1
63.3,yield_05,COLLISION,1
63.3,yield_05,COLLISION,1
63.3,yield_05,COLLISION,1
63.3,firetruck_01,EMERGENCY_VEHICLE,1
63.3,firetruck_01,EMERGENCY_VEHICLE,1
63.4,yield_05,COLLISION,1
63.4,yield_05,COLLISION,1
63.4,yield_05,COLLISION,1
63.4,firetruck_01,EMERGENCY_VEHICLE,1
63.4,firetruck_01,EMERGENCY_VEHICLE,1
63.5,yield_05,COLLISION,1
63.5,yield_05,COLLISION,1
63.5,yield_05,COLLISION,1
63.5,firetruck_01,EMERGENCY_VEHICLE,1
63.5,firetruck_01,EMERGENCY_VEHICLE,1
63.6,yield_05,COLLISION,1
63.6,yield_05,COLLISION,1
63.6,yield_05,COLLISION,1
63.6,firetruck_01,EMERGENCY_VEHICLE,1
63.6,firetruck_01,EMERGENCY_VEHICLE,1
63.7,yield_05,COLLISION,1
63.7,yield_05,COLLISION,1
63.7,yield_05,COLLISION,1
63.7,firetruck_01,EMERGENCY_VEHICLE,1
63.7,firetruck_01,EMERGENCY_VEHICLE,1
63.8,yield_05,COLLISION,1
63.8,yield_05,COLLISION,1
63.8,firetruck_01,EMERGENCY_VEHICLE,1
63.8,firetruck_01,EMERGENCY_VEHICLE,1
63.8,firetruck_01,EMERGENCY_VEHICLE,1
63.9,yield_05,COLLISION,1
63.9,yield_05,COLLISION,1
63.9,firetruck_01,EMERGENCY_VEHICLE,1
63.9,firetruck_01,EMERGENCY_VEHICLE,1
63.9,firetruck_01,EMERGENCY_VEHICLE,1
64.0,yield_05,COLLISION,1
64.0,yield_05,COLLISION,1
64.0,firetruck_01,EMERGENCY_VEHICLE,1
64.0,firetruck_01,EMERGENCY_VEHICLE,1
64.0,firetruck_01,EMERGENCY_VEHICLE,1
64.1,yield_05,COLLISION,1
64.1,yield_05,COLLISION,1
64.1,firetruck_01,EMERGENCY_VEHICLE,1
64.1,firetruck_01,EMERGENCY_VEHICLE,1
64.1,firetruck_01,EMERGENCY_VEHICLE,1
64.2,yield_05,COLLISION,1
64.2,yield_05,COLLISION,1
64.2,yield_05,COLLISION,1
64.2,firetruck_01,EMERGENCY_VEHICLE,1
64.2,firetruck_01,EMERGENCY_VEHICLE,1
64.3,yield_05,COLLISION,1
64.3,yield_05,COLLISION,1
64.3,firetruck_01,EMERGENCY_VEHICLE,1
64.3,firetruck_01,EMERGENCY_VEHICLE,1
64.3,firetruck_01,EMERGENCY_VEHICLE,1
64.4,yield_05,COLLISION,1
64.4,yield_05,COLLISION,1
64.4,firetruck_01,EMERGENCY_VEHICLE,1
64.4,firetruck_01,EMERGENCY_VEHICLE,1
64.4,firetruck_01,EMERGENCY_VEHICLE,1
64.5,yield_05,COLLISION,1
64.5,yield_05,COLLISION,1
64.5,firetruck_01,EMERGENCY_VEHICLE,1
64.5,firetruck_01,EMERGENCY_VEHICLE,1
64.5,firetruck_01,EMERGENCY_VEHICLE,1
64.6,yield_05,COLLISION,1
64.6,yield_05,COLLISION,1
64.6,firetruck_01,EMERGENCY_VEHICLE,1
64.6,firetruck_01,EMERGENCY_VEHICLE,1
64.6,firetruck_01,EMERGENCY_VEHICLE,1
64.7,yield_05,COLLISION,1
64.7,yield_05,COLLISION,1
64.7,firetruck_01,EMERGENCY_VEHICLE,1
64.7,firetruck_01,EMERGENCY_VEHICLE,1
64.7,firetruck_01,EMERGENCY_VEHICLE,1
64.8,yield_05,COLLISION,1
64.8,yield_05,COLLISION,1
64.8,firetruck_01,EMERGENCY_VEHICLE,1
64.8,firetruck_01,EMERGENCY_VEHICLE,1
64.8,firetruck_01,EMERGENCY_VEHICLE,1
64.9,yield_05,COLLISION,1
64.9,yield_05,COLLISION,1
64.9,firetruck_01,EMERGENCY_VEHICLE,1
64.9,firetruck_01,EMERGENCY_VEHICLE,1
64.9,firetruck_01,EMERGENCY_VEHICLE,1
65.0,yield_05,COLLISION,1
65.0,yield_05,COLLISION,1
65.0,firetruck_01,EMERGENCY_VEHICLE,1
65.0,firetruck_01,EMERGENCY_VEHICLE,1
65.0,firetruck_01,EMERGENCY_VEHICLE,1
65.1,yield_05,COLLISION,1
65.1,yield_05,COLLISION,1
65.1,firetruck_01,EMERGENCY_VEHICLE,1
65.1,firetruck_01,EMERGENCY_VEHICLE,1
65.1,firetruck_01,EMERGENCY_VEHICLE,1
65.2,yield_05,COLLISION,1
65.2,yield_05,COLLISION,1
65.2,firetruck_01,EMERGENCY_VEHICLE,1
65.2,firetruck_01,EMERGENCY_VEHICLE,1
65.2,firetruck_01,EMERGENCY_VEHICLE,1
65.3,firetruck_01,EMERGENCY_VEHICLE,1
65.3,firetruck_01,EMERGENCY_VEHICLE,1
65.3,firetruck_01,EMERGENCY_VEHICLE,1
65.3,firetruck_01,EMERGENCY_VEHICLE,1
65.3,firetruck_01,EMERGENCY_VEHICLE,1
65.4,firetruck_01,EMERGENCY_VEHICLE,1
65.4,firetruck_01,EMERGENCY_VEHICLE,1
65.4,firetruck_01,EMERGENCY_VEHICLE,1
65.4,firetruck_01,EMERGENCY_VEHICLE,1
65.4,firetruck_01,EMERGENCY_VEHICLE,1
65.5,firetruck_01,EMERGENCY_VEHICLE,1
65.5,firetruck_01,EMERGENCY_VEHICLE,1
65.5,firetruck_01,EMERGENCY_VEHICLE,1
65.5,firetruck_01,EMERGENCY_VEHICLE,1
65.5,firetruck_01,EMERGENCY_VEHICLE,1
65.6,firetruck_01,EMERGENCY_VEHICLE,1
65.6,firetruck_01,EMERGENCY_VEHICLE,1
65.6,firetruck_01,EMERGENCY_VEHICLE,1
65.6,firetruck_01,EMERGENCY_VEHICLE,1
65.6,firetruck_01,EMERGENCY_VEHICLE,1
65.7,firetruck_01,EMERGENCY_VEHICLE,1
65.7,firetruck_01,EMERGENCY_VEHICLE,1
65.7,firetruck_01,EMERGENCY_VEHICLE,1
65.7,firetruck_01,EMERGENCY_VEHICLE,1
65.7,firetruck_01,EMERGENCY_VEHICLE,1
65.8,firetruck_01,EMERGENCY_VEHICLE,1
65.8,firetruck_01,EMERGENCY_VEHICLE,1
65.8,firetruck_01,EMERGENCY_VEHICLE,1
65.8,firetruck_01,EMERGENCY_VEHICLE,1
65.8,firetruck_01,EMERGENCY_VEHICLE,1
65.9,firetruck_01,EMERGENCY_VEHICLE,1
65.9,firetruck_01,EMERGENCY_VEHICLE,1
65.9,firetruck_01,EMERGENCY_VEHICLE,1
65.9,firetruck_01,EMERGENCY_VEHICLE,1
65.9,firetruck_01,EMERGENCY_VEHICLE,1
66.0,firetruck_01,EMERGENCY_VEHICLE,1
66.0,firetruck_01,EMERGENCY_VEHICLE,1
66.0,firetruck_01,EMERGENCY_VEHICLE,1
66.0,firetruck_01,EMERGENCY_VEHICLE,1
66.0,firetruck_01,EMERGENCY_VEHICLE,1
66.1,firetruck_01,EMERGENCY_VEHICLE,1
66.1,firetruck_01,EMERGENCY_VEHICLE,1
66.1,firetruck_01,EMERGENCY_VEHICLE,1
66.1,firetruck_01,EMERGENCY_VEHICLE,1
66.1,firetruck_01,EMERGENCY_VEHICLE,1
66.2,firetruck_01,EMERGENCY_VEHICLE,1
66.2,firetruck_01,EMERGENCY_VEHICLE,1
66.2,firetruck_01,EMERGENCY_VEHICLE,1
66.2,firetruck_01,EMERGENCY_VEHICLE,1
66.2,firetruck_01,EMERGENCY_VEHICLE,1
66.3,firetruck_01,EMERGENCY_VEHICLE,1
66.3,firetruck_01,EMERGENCY_VEHICLE,1
66.3,firetruck_01,EMERGENCY_VEHICLE,1
66.3,firetruck_01,EMERGENCY_VEHICLE,1
66.3,firetruck_01,EMERGENCY_VEHICLE,1
66.4,firetruck_01,EMERGENCY_VEHICLE,1
66.4,firetruck_01,EMERGENCY_VEHICLE,1
66.4,firetruck_01,EMERGENCY_VEHICLE,1
66.4,firetruck_01,EMERGENCY_VEHICLE,1
66.4,firetruck_01,EMERGENCY_VEHICLE,1
66.5,firetruck_01,EMERGENCY_VEHICLE,1
66.5,firetruck_01,EMERGENCY_VEHICLE,1
66.5,firetruck_01,EMERGENCY_VEHICLE,1
66.5,firetruck_01,EMERGENCY_VEHICLE,1
66.5,firetruck_01,EMERGENCY_VEHICLE,1
66.6,firetruck_01,EMERGENCY_VEHICLE,1
66.6,firetruck_01,EMERGENCY_VEHICLE,1
66.6,firetruck_01,EMERGENCY_VEHICLE,1
66.6,firetruck_01,EMERGENCY_VEHICLE,1
66.6,firetruck_01,EMERGENCY_VEHICLE,1
66.7,firetruck_01,EMERGENCY_VEHICLE,1
66.7,firetruck_01,EMERGENCY_VEHICLE,1
66.7,firetruck_01,EMERGENCY_VEHICLE,1
66.7,firetruck_01,EMERGENCY_VEHICLE,1
66.7,firetruck_01,EMERGENCY_VEHICLE,1
66.8,firetruck_01,EMERGENCY_VEHICLE,1
66.8,firetruck_01,EMERGENCY_VEHICLE,1
66.8,firetruck_01,EMERGENCY_VEHICLE,1
66.8,firetruck_01,EMERGENCY_VEHICLE,1
66.8,firetruck_01,EMERGENCY_VEHICLE,1
66.9,firetruck_01,EMERGENCY_VEHICLE,1
66.9,firetruck_01,EMERGENCY_VEHICLE,1
66.9,firetruck_01,EMERGENCY_VEHICLE,1
66.9,firetruck_01,EMERGENCY_VEHICLE,1
66.9,firetruck_01,EMERGENCY_VEHICLE,1
67.0,firetruck_01,EMERGENCY_VEHICLE,1
67.0,firetruck_01,EMERGENCY_VEHICLE,1
67.0,firetruck_01,EMERGENCY_VEHICLE,1
67.0,firetruck_01,EMERGENCY_VEHICLE,1
67.0,firetruck_01,EMERGENCY_VEHICLE,1
67.1,firetruck_01,EMERGENCY_VEHICLE,1
67.1,firetruck_01,EMERGENCY_VEHICLE,1
67.1,firetruck_01,EMERGENCY_VEHICLE,1
67.1,firetruck_01,EMERGENCY_VEHICLE,1
67.1,firetruck_01,EMERGENCY_VEHICLE,1
67.2,firetruck_01,EMERGENCY_VEHICLE,1
67.2,firetruck_01,EMERGENCY_VEHICLE,1
67.2,firetruck_01,EMERGENCY_VEHICLE,1
67.2,firetruck_01,EMERGENCY_VEHICLE,1
67.2,firetruck_01,EMERGENCY_VEHICLE,1
67.3,firetruck_01,EMERGENCY_VEHICLE,1
67.3,firetruck_01,EMERGENCY_VEHICLE,1
67.3,firetruck_01,EMERGENCY_VEHICLE,1
67.3,firetruck_01,EMERGENCY_VEHICLE,1
67.3,firetruck_01,EMERGENCY_VEHICLE,1
67.4,firetruck_01,EMERGENCY_VEHICLE,1
67.4,firetruck_01,EMERGENCY_VEHICLE,1
67.4,firetruck_01,EMERGENCY_VEHICLE,1
67.4,firetruck_01,EMERGENCY_VEHICLE,1
67.4,firetruck_01,EMERGENCY_VEHICLE,1
67.5,firetruck_01,EMERGENCY_VEHICLE,1
67.5,firetruck_01,EMERGENCY_VEHICLE,1
67.5,firetruck_01,EMERGENCY_VEHICLE,1
67.5,firetruck_01,EMERGENCY_VEHICLE,1
67.5,firetruck_01,EMERGENCY_VEHICLE,1
67.6,firetruck_01,EMERGENCY_VEHICLE,1
67.6,firetruck_01,EMERGENCY_VEHICLE,1
67.6,firetruck_01,EMERGENCY_VEHICLE,1
67.6,firetruck_01,EMERGENCY_VEHICLE,1
67.6,firetruck_01,EMERGENCY_VEHICLE,1
67.7,firetruck_01,EMERGENCY_VEHICLE,1
67.7,firetruck_01,EMERGENCY_VEHICLE,1
67.7,firetruck_01,EMERGENCY_VEHICLE,1
67.7,firetruck_01,EMERGENCY_VEHICLE,1
67.7,firetruck_01,EMERGENCY_VEHICLE,1
67.8,firetruck_01,EMERGENCY_VEHICLE,1
67.8,firetruck_01,EMERGENCY_VEHICLE,1
67.8,firetruck_01,EMERGENCY_VEHICLE,1
67.8,firetruck_01,EMERGENCY_VEHICLE,1
67.8,firetruck_01,EMERGENCY_VEHICLE,1
